serial_nbr,batchID
S002B028724,B028724
S004B033230,B033230
S008B017389,B017389
S001B032017,B032017
S000B032281,B032281
S007B043053,B043053
S004B001147,B001147
S006B043583,B043583
S007B005392,B005392
S001B015433,B015433
S005B019293,B019293
S006B003426,B003426
S005B024682,B024682
S009B000030,B000030
S007B013913,B013913
S005B007062,B007062
S001B015685,B015685
S003B040174,B040174
S001B049286,B049286
S008B004179,B004179
S007B019062,B019062
S009B025599,B025599
S008B033503,B033503
S001B018021,B018021
S007B040601,B040601
S009B033583,B033583
S007B014592,B014592
S000B038969,B038969
S005B028459,B028459
S000B011676,B011676
S001B013261,B013261
S004B037894,B037894
S007B008211,B008211
S004B008568,B008568
S002B005581,B005581
S006B030104,B030104
S009B026012,B026012
S007B037600,B037600
S003B037126,B037126
S002B018062,B018062
S005B023149,B023149
S009B001895,B001895
S000B030750,B030750
S005B010005,B010005
S006B034323,B034323
S008B035701,B035701
S001B047794,B047794
S007B003010,B003010
S008B006504,B006504
S007B023586,B023586
S007B002662,B002662
S002B024599,B024599
S003B045874,B045874
S006B049194,B049194
S009B044449,B044449
S003B006395,B006395
S009B027690,B027690
S007B026521,B026521
S004B028243,B028243
S007B031900,B031900
S005B026329,B026329
S008B008954,B008954
S000B037329,B037329
S006B007644,B007644
S002B001802,B001802
S007B025599,B025599
S008B032166,B032166
S002B003798,B003798
S005B041495,B041495
S004B044974,B044974
S000B014699,B014699
S007B038219,B038219
S000B035312,B035312
S000B028453,B028453
S003B004144,B004144
S001B047083,B047083
S008B021106,B021106
S004B037287,B037287
S009B044566,B044566
S008B024379,B024379
S006B038721,B038721
S001B047456,B047456
S007B008992,B008992
S004B043818,B043818
S001B006388,B006388
S001B032162,B032162
S003B047063,B047063
S002B009247,B009247
S005B037945,B037945
S001B014899,B014899
S002B019774,B019774
S003B042051,B042051
S007B003065,B003065
S005B028828,B028828
S007B050302,B050302
S006B018714,B018714
S004B037248,B037248
S003B045160,B045160
S008B018672,B018672
S003B010671,B010671
S000B023564,B023564
S009B024669,B024669
S002B043053,B043053
S006B050014,B050014
S006B034061,B034061
S008B033057,B033057
S003B008823,B008823
S008B032081,B032081
S008B009751,B009751
S000B036011,B036011
S001B010406,B010406
S008B008257,B008257
S004B000593,B000593
S004B036254,B036254
S009B026006,B026006
S007B000229,B000229
S001B044884,B044884
S008B038337,B038337
S002B030740,B030740
S000B018723,B018723
S006B025819,B025819
S003B002741,B002741
S000B003863,B003863
S005B016550,B016550
S006B002767,B002767
S007B025003,B025003
S006B000012,B000012
S006B033931,B033931
S009B041491,B041491
S003B019174,B019174
S000B046888,B046888
S006B014609,B014609
S006B007509,B007509
S009B007223,B007223
S001B044070,B044070
S004B012591,B012591
S002B042214,B042214
S003B004914,B004914
S006B037178,B037178
S008B010845,B010845
S009B037155,B037155
S008B037673,B037673
S007B003782,B003782
S002B023460,B023460
S007B034508,B034508
S007B001401,B001401
S005B000485,B000485
S005B048554,B048554
S005B038362,B038362
S004B003010,B003010
S009B000640,B000640
S001B037778,B037778
S001B033057,B033057
S007B030023,B030023
S005B004054,B004054
S002B001388,B001388
S004B023432,B023432
S002B031162,B031162
S000B023922,B023922
S003B024581,B024581
S008B012976,B012976
S003B028308,B028308
S009B014279,B014279
S001B024877,B024877
S009B013961,B013961
S008B026293,B026293
S004B035798,B035798
S000B003614,B003614
S002B024990,B024990
S004B001414,B001414
S000B039087,B039087
S007B034781,B034781
S008B000407,B000407
S003B021718,B021718
S003B039835,B039835
S001B046284,B046284
S005B042771,B042771
S009B014573,B014573
S003B032870,B032870
S005B039955,B039955
S006B020631,B020631
S000B000218,B000218
S007B036575,B036575
S006B037673,B037673
S006B048625,B048625
S003B010563,B010563
S000B017767,B017767
S009B008213,B008213
S005B030927,B030927
S004B028724,B028724
S009B036691,B036691
S002B039642,B039642
S009B004478,B004478
S000B011798,B011798
S002B000064,B000064
S009B037640,B037640
S006B028880,B028880
S002B014950,B014950
S007B043256,B043256
S009B015306,B015306
S007B013103,B013103
S008B036708,B036708
S000B000074,B000074
S004B019506,B019506
S007B038137,B038137
S000B004773,B004773
S000B035464,B035464
S008B025100,B025100
S006B048109,B048109
S007B023460,B023460
S007B023185,B023185
S007B042216,B042216
S002B039086,B039086
S001B048007,B048007
S005B020473,B020473
S007B004375,B004375
S007B003966,B003966
S007B025274,B025274
S006B022513,B022513
S009B011610,B011610
S008B014537,B014537
S006B045599,B045599
S008B002163,B002163
S006B024385,B024385
S005B047981,B047981
S007B020959,B020959
S005B027129,B027129
S002B033653,B033653
S003B037243,B037243
S003B039845,B039845
S006B040151,B040151
S006B046757,B046757
S003B006083,B006083
S009B041376,B041376
S009B024584,B024584
S009B016147,B016147
S007B016122,B016122
S006B025307,B025307
S009B040613,B040613
S005B019650,B019650
S001B004782,B004782
S008B006016,B006016
S009B007804,B007804
S009B049204,B049204
S006B042085,B042085
S004B026178,B026178
S002B030017,B030017
S005B004132,B004132
S001B004144,B004144
S006B028932,B028932
S004B037945,B037945
S002B003382,B003382
S001B041776,B041776
S008B041207,B041207
S004B045943,B045943
S002B005847,B005847
S000B016717,B016717
S004B033147,B033147
S004B022704,B022704
S002B024896,B024896
S004B027047,B027047
S002B030401,B030401
S006B028506,B028506
S000B038039,B038039
S004B029615,B029615
S006B018192,B018192
S008B000128,B000128
S002B041776,B041776
S005B006062,B006062
S003B014922,B014922
S001B033723,B033723
S001B024723,B024723
S002B037499,B037499
S001B006738,B006738
S000B001273,B001273
S009B007815,B007815
S009B021306,B021306
S002B030506,B030506
S008B015433,B015433
S009B000593,B000593
S005B050014,B050014
S004B047095,B047095
S002B026262,B026262
S008B019863,B019863
S009B004080,B004080
S003B021814,B021814
S000B019973,B019973
S006B004276,B004276
S006B034202,B034202
S003B039834,B039834
S003B000640,B000640
S001B007319,B007319
S001B029460,B029460
S001B026470,B026470
S006B009710,B009710
S007B008401,B008401
S001B000484,B000484
S009B043778,B043778
S003B042691,B042691
S009B048835,B048835
S008B019585,B019585
S009B006391,B006391
S009B045936,B045936
S003B011798,B011798
S009B045694,B045694
S002B006293,B006293
S007B040072,B040072
S001B024904,B024904
S002B015266,B015266
S008B001540,B001540
S006B001414,B001414
S002B035258,B035258
S004B020106,B020106
S000B003995,B003995
S009B031411,B031411
S003B001365,B001365
S006B037363,B037363
S007B042172,B042172
S000B047329,B047329
S000B013232,B013232
S001B018456,B018456
S000B016251,B016251
S000B035499,B035499
S002B013020,B013020
S004B042074,B042074
S003B025176,B025176
S000B020302,B020302
S008B023966,B023966
S006B004710,B004710
S000B022291,B022291
S003B006877,B006877
S008B018330,B018330
S008B013248,B013248
S004B003685,B003685
S009B005380,B005380
S003B020108,B020108
S000B030140,B030140
S008B024610,B024610
S003B037164,B037164
S007B014210,B014210
S000B014786,B014786
S003B021481,B021481
S007B015686,B015686
S002B016759,B016759
S007B001696,B001696
S007B050127,B050127
S003B038328,B038328
S000B015266,B015266
S009B025485,B025485
S009B035151,B035151
S008B002109,B002109
S009B000078,B000078
S004B033075,B033075
S003B036833,B036833
S006B038719,B038719
S008B042203,B042203
S009B012321,B012321
S002B018021,B018021
S009B016758,B016758
S000B043543,B043543
S008B022045,B022045
S005B013517,B013517
S003B009345,B009345
S004B009283,B009283
S006B019494,B019494
S000B045160,B045160
S004B021800,B021800
S007B006570,B006570
S003B040971,B040971
S004B014592,B014592
S008B046714,B046714
S005B022629,B022629
S007B026264,B026264
S006B026178,B026178
S007B025609,B025609
S001B018552,B018552
S005B018323,B018323
S009B006738,B006738
S003B027183,B027183
S001B033801,B033801
S002B011742,B011742
S007B023922,B023922
S001B044609,B044609
S006B035178,B035178
S007B041450,B041450
S005B046509,B046509
S009B020714,B020714
S004B037771,B037771
S005B013180,B013180
S006B039335,B039335
S000B011553,B011553
S007B008663,B008663
S005B007526,B007526
S009B004615,B004615
S007B028097,B028097
S001B020714,B020714
S005B014798,B014798
S004B043592,B043592
S005B023966,B023966
S004B018723,B018723
S007B019494,B019494
S002B035804,B035804
S009B043829,B043829
S003B015318,B015318
S004B003758,B003758
S006B012654,B012654
S000B001938,B001938
S003B026629,B026629
S005B044609,B044609
S000B014922,B014922
S006B040623,B040623
S006B047970,B047970
S009B027100,B027100
S009B004897,B004897
S007B007633,B007633
S003B011553,B011553
S004B042135,B042135
S005B041202,B041202
S008B030158,B030158
S004B004611,B004611
S004B005933,B005933
S009B016509,B016509
S006B032005,B032005
S009B019062,B019062
S009B040921,B040921
S000B037678,B037678
S007B035756,B035756
S002B017821,B017821
S003B013377,B013377
S005B005978,B005978
S007B016356,B016356
S005B039420,B039420
S003B028801,B028801
S009B045986,B045986
S009B041508,B041508
S000B036268,B036268
S002B029513,B029513
S003B024995,B024995
S008B003263,B003263
S006B041321,B041321
S005B022574,B022574
S002B002044,B002044
S008B017782,B017782
S009B028666,B028666
S009B025491,B025491
S003B023084,B023084
S006B028727,B028727
S000B006749,B006749
S009B038352,B038352
S003B032047,B032047
S001B047159,B047159
S005B018501,B018501
S008B033147,B033147
S008B009448,B009448
S002B029034,B029034
S006B017968,B017968
S002B021163,B021163
S002B039478,B039478
S004B041656,B041656
S004B006388,B006388
S004B011066,B011066
S005B021796,B021796
S005B006016,B006016
S004B047574,B047574
S003B015664,B015664
S000B042533,B042533
S004B008213,B008213
S005B048827,B048827
S002B015236,B015236
S003B023770,B023770
S009B026816,B026816
S006B033503,B033503
S006B046329,B046329
S000B027690,B027690
S009B022456,B022456
S006B031299,B031299
S000B042156,B042156
S002B015469,B015469
S002B036548,B036548
S007B007186,B007186
S002B012882,B012882
S008B028097,B028097
S008B003382,B003382
S005B050157,B050157
S004B049069,B049069
S008B006142,B006142
S001B025034,B025034
S003B021163,B021163
S001B048827,B048827
S000B033908,B033908
S000B007804,B007804
S008B029982,B029982
S006B048894,B048894
S006B029987,B029987
S008B015446,B015446
S009B032047,B032047
S009B015786,B015786
S009B049235,B049235
S008B010395,B010395
S007B041355,B041355
S000B043239,B043239
S000B017798,B017798
S005B006881,B006881
S007B004833,B004833
S007B005197,B005197
S008B049328,B049328
S003B009835,B009835
S002B024669,B024669
S006B015563,B015563
S007B044323,B044323
S008B017821,B017821
S000B032070,B032070
S005B050365,B050365
S003B038969,B038969
S008B028989,B028989
S005B001172,B001172
S004B023149,B023149
S004B043246,B043246
S008B011692,B011692
S007B012555,B012555
S008B002394,B002394
S007B018465,B018465
S003B006529,B006529
S009B037211,B037211
S003B019759,B019759
S003B018844,B018844
S008B013635,B013635
S008B033583,B033583
S001B039119,B039119
S001B047302,B047302
S009B026629,B026629
S009B046944,B046944
S003B005668,B005668
S000B041000,B041000
S003B013635,B013635
S007B026422,B026422
S009B008376,B008376
S008B033097,B033097
S003B032355,B032355
S006B049333,B049333
S007B033654,B033654
S003B033515,B033515
S007B049351,B049351
S003B043829,B043829
S000B013356,B013356
S006B048242,B048242
S002B023996,B023996
S000B025330,B025330
S005B025721,B025721
S005B004529,B004529
S005B024053,B024053
S004B013212,B013212
S005B031728,B031728
S007B044618,B044618
S008B034508,B034508
S007B018166,B018166
S008B007053,B007053
S008B010372,B010372
S008B018845,B018845
S005B005449,B005449
S003B037166,B037166
S000B035632,B035632
S006B033484,B033484
S001B049209,B049209
S006B022257,B022257
S003B009220,B009220
S002B029021,B029021
S007B008815,B008815
S002B048757,B048757
S003B002271,B002271
S003B004300,B004300
S005B007271,B007271
S006B029070,B029070
S000B047766,B047766
S004B002378,B002378
S006B021824,B021824
S004B018351,B018351
S007B005695,B005695
S008B016555,B016555
S004B000370,B000370
S005B007260,B007260
S007B030385,B030385
S006B009082,B009082
S002B041857,B041857
S001B049941,B049941
S002B024164,B024164
S009B036825,B036825
S003B047329,B047329
S008B028703,B028703
S002B024301,B024301
S007B020847,B020847
S000B039028,B039028
S007B035856,B035856
S007B033992,B033992
S005B049096,B049096
S003B016741,B016741
S000B033518,B033518
S008B028909,B028909
S003B005025,B005025
S001B045233,B045233
S002B034512,B034512
S009B028880,B028880
S008B013212,B013212
S000B049019,B049019
S009B021178,B021178
S003B007733,B007733
S005B004920,B004920
S004B000240,B000240
S000B047905,B047905
S005B000147,B000147
S006B010776,B010776
S001B030023,B030023
S003B029034,B029034
S008B049246,B049246
S003B031991,B031991
S005B045269,B045269
S005B027100,B027100
S002B037216,B037216
S007B016834,B016834
S008B027369,B027369
S004B028191,B028191
S000B016122,B016122
S002B042135,B042135
S005B044058,B044058
S009B017376,B017376
S009B037778,B037778
S006B023952,B023952
S001B028097,B028097
S004B017776,B017776
S001B046432,B046432
S009B041311,B041311
S001B031573,B031573
S000B039420,B039420
S006B022462,B022462
S002B035377,B035377
S003B033029,B033029
S009B029054,B029054
S002B029461,B029461
S003B034341,B034341
S009B032569,B032569
S006B046714,B046714
S008B038698,B038698
S004B031774,B031774
S005B038663,B038663
S005B006504,B006504
S007B037894,B037894
S006B048827,B048827
S007B008718,B008718
S002B037359,B037359
S002B007633,B007633
S001B020037,B020037
S004B048851,B048851
S006B046393,B046393
S005B023877,B023877
S003B034111,B034111
S006B040603,B040603
S008B005696,B005696
S006B011066,B011066
S007B014996,B014996
S003B022574,B022574
S009B008211,B008211
S000B017662,B017662
S002B000150,B000150
S003B044667,B044667
S007B024834,B024834
S004B022827,B022827
S005B039236,B039236
S001B010807,B010807
S008B026999,B026999
S006B048379,B048379
S004B032062,B032062
S004B049840,B049840
S000B020298,B020298
S005B015496,B015496
S009B036548,B036548
S005B011830,B011830
S007B032010,B032010
S003B011066,B011066
S000B042394,B042394
S008B016251,B016251
S008B043246,B043246
S000B048720,B048720
S006B010575,B010575
S002B049041,B049041
S009B000479,B000479
S002B033041,B033041
S004B024581,B024581
S008B032411,B032411
S004B001802,B001802
S006B028828,B028828
S000B037166,B037166
S009B013629,B013629
S007B032355,B032355
S000B046827,B046827
S003B030740,B030740
S007B019150,B019150
S004B017421,B017421
S006B027100,B027100
S007B007803,B007803
S000B023515,B023515
S001B041376,B041376
S004B027453,B027453
S002B020829,B020829
S002B026166,B026166
S006B021704,B021704
S006B034417,B034417
S004B005781,B005781
S005B030929,B030929
S008B018693,B018693
S002B018551,B018551
S006B027114,B027114
S009B039834,B039834
S006B028806,B028806
S005B026422,B026422
S009B006024,B006024
S008B021526,B021526
S005B025227,B025227
S005B030506,B030506
S004B000306,B000306
S008B021888,B021888
S000B044565,B044565
S006B005696,B005696
S004B032985,B032985
S000B036548,B036548
S009B013348,B013348
S008B003776,B003776
S000B038024,B038024
S009B047368,B047368
S003B020565,B020565
S000B002378,B002378
S009B048827,B048827
S006B044862,B044862
S008B006881,B006881
S003B015971,B015971
S005B030812,B030812
S009B030385,B030385
S003B033624,B033624
S000B039968,B039968
S004B035203,B035203
S003B005978,B005978
S005B044091,B044091
S002B024389,B024389
S006B020847,B020847
S009B031858,B031858
S008B024584,B024584
S008B011993,B011993
S001B039898,B039898
S009B017202,B017202
S008B012830,B012830
S006B022586,B022586
S000B015156,B015156
S006B003966,B003966
S005B028068,B028068
S008B015579,B015579
S000B036542,B036542
S004B043384,B043384
S009B028950,B028950
S001B038328,B038328
S005B019759,B019759
S001B047193,B047193
S001B022827,B022827
S007B006580,B006580
S005B018166,B018166
S001B002760,B002760
S008B009082,B009082
S002B003440,B003440
S006B042029,B042029
S004B027626,B027626
S000B043887,B043887
S002B045268,B045268
S002B011698,B011698
S003B009467,B009467
S000B018062,B018062
S007B033075,B033075
S000B004080,B004080
S001B022291,B022291
S009B012355,B012355
S004B025176,B025176
S005B041766,B041766
S007B012034,B012034
S002B015818,B015818
S007B034442,B034442
S005B011075,B011075
S005B032062,B032062
S004B042635,B042635
S008B004551,B004551
S006B045082,B045082
S003B027453,B027453
S007B030249,B030249
S001B000763,B000763
S001B012555,B012555
S002B011583,B011583
S009B001308,B001308
S008B021796,B021796
S009B006570,B006570
S003B022378,B022378
S001B044862,B044862
S004B002428,B002428
S003B000074,B000074
S004B044952,B044952
S005B029301,B029301
S008B031854,B031854
S008B023541,B023541
S003B018566,B018566
S007B042342,B042342
S000B047645,B047645
S000B001634,B001634
S001B035907,B035907
S008B019150,B019150
S005B046590,B046590
S003B044449,B044449
S008B019563,B019563
S009B000017,B000017
S008B045280,B045280
S003B031051,B031051
S001B004127,B004127
S009B036832,B036832
S007B000017,B000017
S005B034517,B034517
S008B010807,B010807
S009B010372,B010372
S002B008989,B008989
S004B032211,B032211
S005B038836,B038836
S006B010290,B010290
S003B024723,B024723
S004B004145,B004145
S000B049276,B049276
S001B034512,B034512
S001B037649,B037649
S002B011770,B011770
S009B019858,B019858
S008B023529,B023529
S003B019563,B019563
S006B041322,B041322
S005B012635,B012635
S007B047373,B047373
S002B040072,B040072
S008B013103,B013103
S000B027588,B027588
S005B024164,B024164
S005B005377,B005377
S009B026096,B026096
S000B012634,B012634
S009B014167,B014167
S005B049855,B049855
S002B036672,B036672
S006B024010,B024010
S005B004749,B004749
S005B012419,B012419
S002B009338,B009338
S004B013338,B013338
