y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.0,0.165,0.565,-1.245,-1.115,-0.417,1.834,-3.255,-1.846,-1.518,-0.568
2.0,0.347,-2.743,-0.308,2.057,-1.037,-1.291,2.691,-1.081,-0.372,0.684
2.0,0.865,-1.709,-2.039,-0.784,2.428,0.417,-0.115,0.619,0.161,-2.24
0.0,1.117,-4.407,0.403,-0.35,3.924,-0.212,0.478,0.559,-2.37,-0.698
1.0,-3.972,-2.104,1.301,3.487,-3.69,0.891,0.028,-3.788,-2.978,-2.645
2.0,-0.509,0.181,-1.65,-0.642,0.628,-0.508,0.878,-0.657,-2.041,1.058
2.0,-1.488,-1.302,-3.752,4.319,-4.305,1.158,-0.456,-1.907,-1.108,5.193
2.0,-3.42,-4.642,3.157,1.102,1.48,-2.301,-3.698,-1.122,-2.685,-1.714
2.0,3.737,-3.004,-3.078,1.972,0.448,0.245,-1.778,2.372,2.582,2.166
1.0,-3.71,-2.416,1.245,1.429,-4.636,-0.583,-3.66,-1.69,-1.058,-3.162
1.0,-0.218,2.074,1.006,0.769,-0.891,-0.459,0.542,-4.52,-0.435,-1.33
1.0,-2.307,3.172,-2.93,2.313,2.151,1.164,-0.75,2.098,0.2,-1.803
2.0,3.96,-4.11,-2.195,-0.996,2.152,-0.708,1.862,-4.038,3.596,0.892
1.0,-3.645,1.968,-1.354,-0.356,1.702,2.82,-1.899,1.419,-2.471,-0.598
0.0,2.277,-3.967,-3.143,-1.777,0.218,-2.451,-0.648,-1.911,0.423,0.201
1.0,-1.646,-0.747,-3.864,2.943,-1.197,4.315,-1.338,1.086,-2.301,-2.886
0.0,1.916,1.107,-3.061,0.632,-1.511,-1.87,2.059,0.536,-4.616,-1.824
1.0,-2.85,4.969,-0.16,3.834,1.407,1.005,-0.348,1.769,1.943,-2.788
1.0,-0.019,-0.818,-2.732,0.547,0.059,0.776,-3.633,2.299,0.346,-0.363
1.0,-2.656,-0.826,-5.645,-1.045,3.49,0.697,-1.735,2.572,-5.774,0.624
1.0,2.94,1.268,1.74,3.793,1.862,-0.757,-3.925,-0.933,-4.681,-3.546
2.0,0.499,-2.654,0.705,-0.386,0.811,0.835,-1.414,0.81,-0.505,-3.305
2.0,-0.151,-0.897,-1.148,5.019,-3.28,-0.922,0.497,1.126,0.559,3.009
1.0,-0.955,0.49,-2.701,0.224,-1.583,2.391,-0.625,-0.191,1.643,-2.538
0.0,-1.437,-0.61,-1.709,-3.726,-1.475,1.885,2.249,-2.041,2.944,-0.56
2.0,1.46,-0.652,-0.173,1.809,-3.38,-2.469,2.774,3.092,-1.195,-2.558
0.0,-1.454,-2.685,-1.937,-1.771,-0.279,0.404,0.443,-1.966,3.187,0.965
1.0,0.027,3.456,1.489,2.166,1.259,4.227,-1.316,2.137,0.993,-3.664
2.0,4.36,-2.315,-4.159,-3.299,3.465,2.92,0.823,2.78,-1.939,-3.217
2.0,1.835,-3.276,-1.221,-0.768,3.565,1.042,-1.34,1.365,-1.964,-0.722
0.0,3.371,2.853,0.387,0.069,0.105,0.372,-3.224,2.775,-3.23,-2.807
0.0,-2.26,1.565,-4.632,-2.945,-0.69,4.432,4.444,-0.88,0.255,-1.603
0.0,-3.174,-1.521,0.064,-0.797,-2.041,0.209,0.242,-1.932,2.227,-2.363
0.0,-2.625,-3.228,-2.719,-0.955,-1.84,3.651,2.026,-3.097,3.881,2.704
0.0,1.62,3.944,-3.851,-3.784,-1.637,1.792,5.217,-0.992,-2.113,-5.1
1.0,-0.395,0.622,-2.75,0.898,-1.174,1.973,-1.99,-0.887,-0.098,0.253
2.0,1.863,1.392,-2.334,-3.496,-0.52,2.911,-0.197,2.153,-2.331,-3.404
2.0,3.607,0.371,-2.547,-2.326,1.493,4.169,0.705,2.488,-0.981,-1.056
2.0,2.077,-1.999,-1.718,-0.467,-0.817,-1.703,0.546,1.466,1.21,0.736
0.0,-2.851,-3.307,0.228,-0.719,-3.629,2.938,1.978,-3.905,3.618,-2.548
0.0,-0.256,-1.495,-3.24,-1.307,0.086,0.9,2.229,-1.066,0.766,-0.778
1.0,-2.999,-0.208,-1.115,-0.08,2.81,5.963,-3.528,-0.125,-1.335,1.707
0.0,0.553,2.811,-5.982,2.046,-5.019,0.507,5.793,-0.431,-1.253,-4.37
0.0,-1.557,-2.066,-1.951,0.654,-1.818,0.506,0.297,-1.198,0.011,-0.34
2.0,-0.823,-2.701,-0.435,0.337,3.402,0.545,-3.274,0.558,0.382,-5.404
0.0,0.355,2.91,-2.85,4.143,1.506,-1.44,2.439,-0.719,-2.294,-1.123
2.0,2.719,-2.155,-0.191,-0.518,3.363,3.22,-4.031,2.979,-0.249,-1.955
2.0,1.499,-2.552,-3.532,1.821,-3.146,1.156,0.746,5.12,0.914,0.719
0.0,-2.683,-1.073,-2.161,-2.502,1.963,-1.983,0.157,-0.119,2.335,-0.112
0.0,-0.4,1.248,-0.514,0.698,-2.767,-1.992,2.63,2.282,-1.437,-0.348
1.0,2.225,0.048,0.249,0.788,5.216,3.424,-4.514,-3.633,-8.365,-0.491
0.0,1.232,-1.297,-2.478,0.084,0.141,-0.949,1.413,0.993,-0.947,0.561
2.0,1.321,-0.441,-1.534,3.287,-3.693,-1.46,1.048,2.478,0.095,0.732
0.0,1.949,2.907,-3.476,3.784,-2.538,-2.348,2.934,0.611,-1.191,-3.489
0.0,-0.844,-1.162,-1.459,-3.375,-0.964,2.723,2.548,-1.204,2.651,-0.686
0.0,-0.569,1.496,-2.176,-3.764,-1.448,1.709,2.14,-0.021,-1.032,-4.529
2.0,-0.434,-1.366,-0.719,3.969,-3.367,-0.723,2.726,6.484,0.705,2.081
2.0,3.508,-2.328,-3.349,-0.998,1.265,2.497,-4.837,2.595,-0.561,-0.91
1.0,0.385,-1.054,-4.257,0.101,0.043,3.292,-3.174,1.147,-1.983,1.889
2.0,4.16,-2.013,-2.689,3.224,-0.443,-0.157,2.666,2.056,2.213,1.4
2.0,3.657,-1.167,0.569,2.538,2.633,-3.733,3.259,1.234,2.55,0.942
0.0,1.048,2.331,-0.811,2.309,-2.266,-1.678,0.93,2.056,1.044,-1.701
1.0,1.765,-3.289,-3.87,-0.178,-4.553,0.891,-0.38,-1.057,-1.34,2.581
0.0,0.286,4.524,-2.58,3.897,0.505,-3.26,1.252,1.415,-2.348,-2.777
2.0,0.422,-1.061,-2.822,-1.685,-3.821,-1.089,6.994,2.089,1.498,0.617
2.0,1.488,0.032,1.604,-0.771,1.792,5.005,-2.932,2.724,-0.829,-0.912
0.0,-3.913,-0.07,-1.773,-0.199,-2.619,2.61,2.747,-2.92,1.218,-4.585
1.0,-6.949,-3.793,0.43,2.323,-3.029,1.331,-4.707,-2.673,-0.607,-5.52
1.0,0.213,-0.368,-1.037,0.609,-1.171,1.943,-0.708,-3.339,-2.353,-0.233
1.0,-1.791,2.787,-3.134,1.574,0.812,0.999,-0.18,0.534,0.08,-2.581
1.0,1.266,-4.36,3.77,-0.274,1.509,2.373,-3.78,2.371,-1.325,-1.871
0.0,1.99,1.29,-3.323,3.168,-4.243,0.965,2.327,1.398,1.899,-2.985
0.0,-0.263,-2.151,-2.633,-1.775,-1.649,0.103,1.36,-1.873,1.259,2.343
0.0,-0.426,-2.501,2.824,-3.096,-2.288,-0.544,-1.528,-0.32,2.85,-0.721
2.0,-0.751,1.42,0.663,-0.826,-0.409,0.817,-0.726,0.617,0.317,-1.479
1.0,-1.969,2.098,-2.886,0.142,2.744,1.947,-0.331,1.938,-3.049,-1.163
0.0,2.366,-2.719,-1.306,-2.737,-1.502,0.29,2.146,1.36,-1.708,0.699
0.0,2.591,1.221,0.666,2.041,-3.136,-3.145,3.106,2.912,0.642,-1.491
2.0,2.943,-1.869,-0.763,-2.054,2.988,3.504,-2.39,2.997,-2.911,2.417
2.0,3.696,-4.181,-1.272,0.339,1.625,-0.5,1.849,1.453,4.34,-0.428
1.0,-3.283,1.242,0.88,1.646,-3.508,-0.158,-2.003,-3.097,-0.778,-3.14
1.0,-0.667,-0.42,-4.09,1.387,-0.002,1.116,0.528,-0.249,-0.168,-1.177
2.0,2.4,-3.421,-0.974,3.302,-1.494,-0.036,1.598,2.442,3.334,1.713
1.0,-0.728,-1.235,-2.347,0.321,3.734,0.398,-1.98,1.319,-7.066,-0.181
1.0,-0.295,0.389,0.05,1.414,2.299,3.182,-2.821,0.266,-2.496,-0.541
0.0,2.213,1.908,0.124,2.93,2.237,-2.569,1.548,-0.885,-3.965,-0.393
1.0,-0.348,4.538,0.965,1.923,3.558,3.424,0.274,3.682,-1.114,-1.815
1.0,-0.14,-2.777,-2.555,0.48,-3.191,2.28,-2.24,-1.224,-1.636,-1.376
2.0,0.857,-3.113,0.896,0.352,1.875,0.923,-3.8,1.344,-0.66,1.021
1.0,-1.726,-0.302,1.356,1.456,-2.046,-1.987,-1.995,-5.202,1.43,0.445
0.0,1.383,4.792,1.777,7.742,0.007,-1.65,1.972,2.508,2.64,-0.827
0.0,-1.246,0.071,-2.127,-2.562,2.354,-0.731,-0.825,2.459,-0.167,-2.322
2.0,2.632,-3.289,-4.224,-3.836,3.144,0.449,1.525,1.79,-1.841,-5.066
2.0,1.481,0.284,2.362,3.335,2.633,2.981,-1.805,1.7,-1.91,-2.429
0.0,-0.727,4.354,-1.33,9.167,1.37,-0.028,2.52,1.009,1.778,0.294
0.0,2.046,6.03,-0.713,6.795,-0.143,0.21,1.479,1.799,0.901,-3.184
1.0,1.565,3.215,3.53,0.401,0.346,3.228,-1.058,3.898,-1.939,-3.773
2.0,-0.918,0.372,-0.853,-1.702,0.422,1.388,3.133,-0.645,-2.929,-3.104
1.0,0.491,-2.945,-3.725,1.581,-1.23,3.57,-1.085,2.404,-3.645,-0.329
1.0,0.304,-1.627,-0.539,2.146,-2.978,2.794,-1.619,-0.969,-4.081,2.896
2.0,-1.701,-0.994,1.734,-0.406,-0.398,0.254,-3.413,0.547,-0.351,-3.663
1.0,-2.53,-4.228,-5.951,-2.588,2.466,4.274,-4.631,0.093,-3.883,4.82
0.0,-0.178,1.241,-1.892,0.409,-0.042,-1.85,-0.31,1.838,-3.497,-0.393
0.0,-1.402,-1.777,-0.093,0.212,-3.772,1.637,0.231,-2.352,0.884,-3.315
2.0,-4.31,-1.73,1.958,1.012,2.086,-1.936,0.421,-2.435,-3.256,-1.678
0.0,-2.447,2.25,-0.313,-3.479,-2.321,2.448,2.166,-0.087,0.561,-4.45
1.0,-2.339,-0.929,0.387,2.552,-1.003,0.407,0.01,-2.858,-2.033,0.945
1.0,-2.553,7.864,-2.556,1.627,1.36,2.223,0.105,-2.063,1.045,-2.575
2.0,1.78,-4.292,-1.863,-0.067,0.466,-0.206,-0.587,-0.592,0.602,0.234
2.0,3.571,-4.052,-2.149,-1.344,2.641,1.582,-5.355,2.998,-2.248,0.461
1.0,-1.385,3.095,0.502,2.251,2.586,2.477,0.552,4.657,-0.608,-3.302
1.0,-2.11,-0.62,-3.364,1.824,1.269,0.961,-2.095,2.374,-0.106,0.769
1.0,-2.672,-1.913,-2.662,1.711,-0.97,0.383,-1.694,-1.629,0.093,-0.184
1.0,-3.699,0.009,2.867,3.329,-2.131,-0.134,0.126,-3.96,-2.15,-3.365
0.0,3.459,1.806,-0.277,1.15,1.24,-1.854,-1.644,1.458,-3.369,-1.831
0.0,-1.343,1.931,1.088,-4.679,-3.326,2.721,1.54,-0.052,2.002,-2.574
2.0,0.708,-4.049,-0.569,-1.133,-1.154,-0.917,3.184,0.569,-0.29,-1.455
1.0,-1.981,-1.426,-3.1,-0.386,4.322,4.367,-4.297,0.932,-3.741,2.685
2.0,3.638,1.353,-3.722,-1.984,1.199,5.198,-4.834,3.768,0.705,0.105
0.0,-1.716,-1.902,-0.584,-2.144,2.879,-4.17,-3.011,1.835,1.342,0.759
2.0,2.008,-0.216,1.493,2.59,-1.174,-4.231,0.716,4.909,-0.434,-0.145
1.0,-0.088,3.024,1.669,1.806,3.952,0.47,-1.435,2.503,-6.564,-1.916
2.0,2.7,-7.44,-2.697,-2.139,5.439,0.034,-2.043,1.936,-3.397,-3.06
2.0,-0.189,-1.308,0.645,1.93,-1.187,-3.019,-3.17,1.817,-0.139,1.973
0.0,0.095,-0.668,-0.477,-3.246,-5.661,-0.012,0.688,-3.473,1.107,0.537
0.0,1.111,0.455,-3.114,3.201,-1.272,-1.2,1.635,0.997,-1.978,-0.84
2.0,3.53,-1.739,-4.686,-3.531,-0.699,1.934,-0.328,1.807,-3.702,-3.915
2.0,2.084,0.365,-1.03,-1.543,0.337,2.94,-1.107,1.976,-0.79,-1.352
1.0,-1.449,-2.044,-2.153,0.817,-3.403,2.085,-3.209,-0.225,-1.314,-1.011
2.0,0.404,-0.526,-3.001,-2.682,2.521,0.87,-0.539,1.283,-1.304,-2.537
2.0,-1.113,3.362,-1.848,-0.801,-2.013,1.622,0.011,-0.454,-0.569,-3.81
0.0,2.774,4.188,-0.681,1.059,-0.621,-2.44,-1.562,2.906,-2.904,-3.944
0.0,1.84,-4.592,-2.089,0.7,-0.552,0.569,1.897,-1.515,-0.222,-2.032
1.0,-2.563,-0.568,-3.116,0.112,0.933,1.356,0.932,4.984,-0.403,-0.079
1.0,-0.695,1.482,-2.266,-0.54,-3.23,3.526,-2.245,-2.533,-2.356,0.427
1.0,-2.2,-1.681,-1.362,0.56,-1.057,2.511,-1.908,-2.196,-2.272,-4.542
2.0,0.895,1.747,-3.013,-0.692,0.587,2.82,-1.903,0.852,-1.333,-2.858
2.0,-2.081,-2.059,-3.057,0.29,-3.935,0.368,2.251,0.892,-2.277,1.311
1.0,0.724,-0.516,-2.33,1.131,-1.292,2.163,-1.595,1.784,-2.807,-1.137
0.0,2.288,1.663,-1.925,0.537,-1.888,-3.393,2.963,0.028,-3.371,-2.402
0.0,2.085,0.864,-2.219,5.506,1.21,2.653,1.29,-0.163,-0.63,0.127
2.0,1.377,-1.479,-1.813,-2.47,3.076,0.611,1.784,1.207,-1.825,-1.998
2.0,2.035,-2.031,-1.28,2.465,-0.999,-1.1,5.616,-1.381,3.187,1.082
0.0,3.033,2.303,-1.778,1.163,-2.893,-2.612,0.643,1.132,-4.147,-3.707
1.0,-5.235,0.813,-5.427,0.849,2.23,1.59,0.595,3.038,0.169,-0.559
1.0,-4.64,-1.054,-5.949,2.058,1.986,1.298,-1.219,1.298,0.668,0.256
2.0,-0.556,-2.204,2.634,-0.272,5.213,1.465,-1.618,1.788,1.169,-1.133
2.0,1.26,-4.625,-0.298,0.017,4.775,1.142,-4.617,1.986,-0.423,0.273
1.0,-1.451,-2.591,-1.061,2.386,-4.254,3.053,-1.588,0.928,-4.345,-0.591
0.0,0.791,2.921,-2.316,1.287,-1.647,-1.844,1.818,0.733,-3.098,-2.561
1.0,-6.741,4.511,-5.172,0.143,5.037,2.683,-0.248,3.79,-2.397,0.122
0.0,-0.897,0.954,-2.66,-4.596,0.232,2.688,3.25,1.696,-0.266,-1.582
2.0,2.243,-0.335,-3.27,1.606,-2.224,-0.795,2.526,1.88,1.59,-0.073
1.0,-3.506,-4.471,-1.238,2.386,-1.42,0.436,-0.885,-2.797,-1.761,-0.239
2.0,0.946,-0.469,0.121,-1.404,1.724,3.718,-4.86,2.708,-1.62,2.368
2.0,0.502,-4.3,0.808,-3.208,-2.057,-0.413,-4.101,1.998,-2.901,-3.988
0.0,-3.161,1.008,-0.818,-4.027,-1.117,-1.459,-0.242,-1.203,1.77,-2.775
2.0,0.213,1.801,0.883,1.054,-2.359,-5.431,-0.348,4.516,-0.486,2.416
0.0,1.639,-0.49,-1.342,0.012,-3.72,-3.751,1.432,2.39,-1.163,-1.026
2.0,0.128,-1.536,-0.58,0.498,-0.368,-2.393,2.189,1.295,0.695,0.96
1.0,-1.854,-1.711,-2.695,-0.268,2.249,5.209,-3.292,0.658,-1.087,1.277
0.0,-1.262,-4.032,-1.778,-1.739,1.155,3.165,1.843,-1.247,3.278,-2.745
2.0,2.956,0.48,-1.52,-3.326,-1.011,4.566,-2.127,3.25,-1.529,-0.323
1.0,-0.204,-0.421,-0.836,0.969,0.662,4.7,-1.999,1.241,0.912,0.134
0.0,0.411,-2.3,-2.177,-1.797,-1.843,5.353,3.535,-2.093,2.645,-1.399
2.0,3.996,-4.804,-0.594,2.227,1.325,-0.317,1.636,0.956,4.923,3.068
0.0,-2.255,-1.534,-0.796,-1.272,-1.734,-1.808,0.029,-3.915,3.881,0.19
1.0,-0.79,5.484,0.213,3.705,1.634,1.809,-1.361,-0.429,0.817,-4.604
0.0,-0.059,-1.846,-2.141,-0.472,-1.641,4.161,4.757,-3.696,3.087,-3.015
1.0,-3.331,-3.338,-0.803,1.733,-1.967,-0.183,-2.951,-1.649,-0.462,-1.257
1.0,-1.959,-3.757,-3.396,0.723,-6.824,3.476,-1.954,-0.725,-3.74,1.049
1.0,0.042,-0.306,0.082,3.585,0.778,2.359,-0.282,-0.211,-3.302,-5.6
0.0,2.468,1.6,0.272,1.939,-0.213,-0.633,1.078,1.177,-0.976,-0.816
2.0,3.837,-1.103,-1.182,3.299,0.167,-2.003,2.625,1.973,4.113,0.997
1.0,-0.959,0.906,-0.9,1.492,-1.537,1.751,-1.225,-0.523,-1.623,-3.15
2.0,3.024,-1.759,-0.87,3.838,1.03,-1.234,1.198,4.771,2.58,0.715
2.0,1.325,-1.546,-0.919,3.088,-1.392,-1.37,5.123,-0.112,3.386,3.117
1.0,0.168,6.207,1.518,1.876,0.285,3.445,1.384,3.985,2.796,-4.859
2.0,2.162,-3.346,-0.148,-1.88,2.74,2.196,-3.167,2.795,-1.485,-0.459
2.0,-0.28,-5.105,0.481,-2.605,2.81,-1.203,-0.871,1.165,-2.319,-2.039
0.0,-1.376,-1.408,-0.097,-2.087,0.386,1.503,0.244,1.803,1.374,0.051
0.0,0.173,-1.075,-3.509,-1.549,-2.89,-1.459,2.172,1.475,-2.081,-0.626
1.0,-2.281,0.202,-1.058,-0.341,0.55,0.681,-3.926,-3.091,1.054,-1.803
2.0,-0.659,0.509,-0.257,3.117,-1.662,-3.145,-3.348,3.479,-1.123,3.626
2.0,1.724,-3.378,-2.667,-1.21,-1.534,-0.404,1.356,-0.028,1.789,2.48
1.0,0.153,1.675,2.051,2.035,1.584,3.276,-2.731,-0.047,-1.821,-0.86
2.0,0.578,-2.371,0.831,1.234,1.016,2.451,-2.933,0.372,-2.351,-0.656
2.0,2.127,-0.721,-4.288,-0.663,3.701,2.292,2.116,0.109,-2.777,-0.643
0.0,-2.683,1.327,-0.08,-3.827,-3.442,5.391,2.256,0.62,0.369,-3.529
0.0,-2.849,1.816,-3.959,6.222,0.893,2.17,-0.803,1.444,-1.157,1.998
0.0,3.989,-1.269,-1.761,-2.164,-2.825,-0.042,1.524,1.863,-0.946,-2.079
0.0,2.431,4.575,-2.381,5.52,-2.159,0.057,1.231,1.724,1.717,-3.947
0.0,-1.096,0.061,-1.511,-3.774,-4.61,0.332,0.79,-1.948,-0.296,0.595
0.0,1.34,-4.389,-1.829,-0.656,-3.363,3.895,3.895,-4.136,1.321,-3.472
2.0,0.587,-2.919,-1.484,2.902,-1.028,0.086,2.402,1.934,1.228,2.489
2.0,-1.602,-2.335,2.261,-0.281,3.725,0.963,-2.065,0.951,0.179,-1.141
0.0,2.343,5.321,2.61,2.832,-2.0,-5.485,0.218,3.833,-0.404,-3.678
1.0,0.616,-4.02,-3.171,1.315,0.406,0.265,-0.134,-0.536,-0.641,0.796
2.0,1.005,-1.091,-2.987,-0.629,-2.753,-1.029,0.184,5.573,-0.244,1.7
1.0,-4.057,-2.172,0.884,4.306,1.959,-0.152,-0.419,-2.58,-0.227,-4.102
2.0,1.607,-1.101,-4.181,-1.006,-3.982,-0.781,-0.797,-1.306,2.659,4.487
2.0,2.496,-0.11,-3.149,-1.483,3.074,3.528,1.783,1.152,-2.316,-0.035
1.0,1.757,3.388,0.001,3.677,0.67,2.095,-2.904,-2.278,1.243,-3.191
2.0,0.175,-1.721,-1.239,-2.764,-0.042,0.923,-2.687,1.338,-3.939,-0.712
0.0,-2.342,-0.909,-4.709,1.218,-1.801,0.028,1.337,-3.297,0.785,3.779
0.0,1.725,0.597,-0.53,1.376,-1.125,-1.994,1.959,1.623,-0.318,-0.52
0.0,-1.287,-4.468,1.107,0.595,-3.19,3.832,1.597,-2.847,3.567,-2.666
0.0,-2.467,-3.194,-3.513,0.977,-1.821,2.38,2.575,-4.07,2.981,2.335
2.0,1.161,-0.916,0.253,1.977,-0.616,-2.987,2.794,2.203,2.888,2.276
0.0,3.605,3.844,-3.447,1.316,-4.2,-2.296,3.899,-0.787,-4.899,-5.997
1.0,0.808,-1.353,-2.288,1.62,-2.297,3.485,-1.068,0.619,-3.252,-2.333
1.0,-2.957,1.669,-3.627,-0.201,2.116,3.057,-2.156,-1.749,-2.486,0.1
1.0,1.579,1.7,-0.338,3.3,-0.822,-0.044,-2.076,-2.301,-0.074,-2.459
2.0,1.097,-0.227,-0.788,0.414,-4.198,-2.595,2.298,4.552,2.252,-1.277
0.0,1.868,3.774,-3.465,2.313,-0.408,-0.643,-1.644,1.846,-3.111,-3.259
0.0,0.836,4.248,-3.084,3.787,-1.525,-1.672,1.442,0.939,-2.781,-3.616
0.0,-1.509,-1.167,-3.887,-2.064,-3.014,6.244,5.107,-2.463,1.029,-0.726
1.0,-2.218,0.52,-1.332,0.064,0.91,1.13,0.808,6.439,-1.726,-3.278
1.0,0.012,-2.744,-3.389,0.249,-3.996,2.233,-3.654,-0.9,-1.254,-0.055
1.0,-0.388,-0.655,-2.087,0.648,0.948,2.928,-4.279,-3.044,-2.287,1.009
2.0,-0.243,2.792,-2.6,-2.248,2.238,2.59,2.615,0.441,-1.489,-1.234
0.0,-1.978,0.276,-0.785,-4.667,2.307,0.14,1.956,2.767,-0.098,-5.393
0.0,-3.313,2.641,-2.125,-2.499,1.095,-1.522,0.837,1.726,-0.943,-3.28
0.0,-1.533,-2.385,-4.152,-3.028,-0.842,-1.403,1.061,1.988,-3.714,1.368
1.0,1.692,-0.837,-2.393,0.871,-3.421,1.929,-0.939,0.052,-1.936,0.766
0.0,-2.122,-4.125,-0.668,0.937,-3.509,3.082,0.075,-3.611,3.082,-0.439
2.0,1.562,-5.939,-2.208,0.835,1.364,1.327,0.607,-2.425,2.638,2.906
0.0,-1.699,-1.115,-1.977,-1.226,-1.17,1.616,1.954,-2.176,1.714,-2.091
2.0,0.431,-0.503,-0.222,-1.924,1.096,1.585,-0.686,1.37,-1.568,-0.784
2.0,2.091,-2.718,-1.491,0.076,-0.015,-1.53,0.027,-2.707,3.556,3.1
0.0,1.055,3.869,-3.109,4.269,1.537,-1.959,-0.475,0.727,-3.273,-2.252
1.0,-1.229,-0.444,-0.386,2.071,0.666,-1.234,-0.095,-3.699,0.903,0.877
1.0,-0.871,-1.708,-0.669,3.364,0.91,0.398,2.175,-1.783,-1.923,-2.209
2.0,4.209,-0.468,-4.672,-3.042,2.426,1.286,0.962,2.591,0.408,1.854
2.0,0.376,-2.005,-0.141,-0.534,0.185,-0.266,-2.64,0.746,-1.287,-1.555
2.0,2.331,-3.209,-2.836,2.19,-2.004,0.8,2.863,-0.065,1.387,-0.998
2.0,3.312,-0.75,1.318,-0.966,1.155,5.192,-4.537,4.003,0.861,0.352
0.0,0.578,-2.135,-2.215,-2.621,-0.337,3.278,2.802,-1.281,2.343,-1.334
0.0,4.487,2.87,-0.501,0.389,-4.594,-2.967,2.976,3.324,1.684,-5.165
2.0,2.962,-1.919,-1.822,2.777,-1.341,-0.684,1.698,3.343,3.96,2.153
0.0,-2.441,0.396,-2.632,-2.31,-3.188,2.5,2.387,-1.175,0.326,1.322
1.0,-3.373,0.042,1.401,-1.016,-1.0,-3.274,-3.591,-4.506,1.786,-1.816
2.0,-3.779,1.85,-0.385,-0.374,-1.958,-1.256,-1.308,-1.604,-1.299,-3.541
1.0,-1.024,-4.524,-2.614,1.909,-4.622,2.112,-1.352,-1.682,-2.959,3.067
0.0,-0.215,-2.341,-1.82,-1.121,-2.278,0.69,0.933,-2.411,1.157,-1.55
0.0,-3.734,-0.825,0.925,-0.145,-0.778,-1.944,-1.985,-0.75,2.879,-1.1
2.0,1.369,-0.955,1.744,2.95,-0.281,-3.628,3.582,2.308,-1.294,-3.924
1.0,-3.157,-0.251,-4.774,0.884,3.674,2.377,-0.914,0.48,-2.48,0.688
1.0,-2.699,1.353,-0.545,2.526,-0.257,0.51,-1.989,-0.008,0.327,-3.233
0.0,0.363,-5.854,-0.653,1.048,-2.132,1.105,-0.057,-4.704,4.314,-0.844
2.0,3.062,-1.865,-0.794,-2.824,3.29,5.07,-2.785,3.763,-2.465,1.065
2.0,1.445,-0.34,-3.508,-1.139,1.581,1.792,-1.353,0.894,-1.744,-0.108
0.0,2.727,4.711,-2.217,4.684,0.855,-1.453,0.83,0.973,-2.325,-3.605
1.0,-1.378,-4.08,-3.753,-0.467,2.134,-2.157,-2.108,1.548,-8.563,0.838
2.0,2.715,-3.063,-2.514,-3.744,0.749,1.231,-0.824,2.449,-1.968,-3.368
1.0,-2.078,-3.468,-1.212,2.234,-2.065,0.905,-1.498,-0.795,-1.706,-0.479
0.0,-1.896,-1.67,-1.036,-2.173,-1.433,-0.121,-0.479,-0.158,0.155,-0.832
0.0,-0.406,6.148,0.263,4.611,-2.515,-0.963,-1.556,4.35,-0.66,-2.949
2.0,3.04,-1.704,-2.061,-1.434,0.636,-1.984,4.249,1.972,2.82,-1.359
2.0,-1.71,2.081,-0.158,0.163,0.427,1.243,-1.098,-0.221,0.004,-0.38
1.0,-0.797,-0.666,-0.767,3.131,1.815,0.57,1.712,-2.064,-1.388,-1.898
1.0,-1.272,1.559,-2.331,1.726,2.57,0.377,-2.343,2.522,-2.652,-1.105
2.0,1.113,1.757,-1.44,-0.045,-2.606,-4.514,-1.825,0.527,0.423,3.278
2.0,3.016,-2.026,-2.161,-1.993,0.74,2.794,-1.204,1.969,-2.731,-2.023
0.0,-1.719,-3.326,0.781,0.542,1.461,-0.786,-0.896,-0.577,3.481,-2.968
1.0,-1.167,1.343,-2.285,0.73,1.675,2.492,-0.76,0.48,-1.418,-0.897
2.0,-2.066,1.562,-0.659,-1.604,-2.379,0.893,-1.412,-0.431,-3.329,-3.472
0.0,-0.289,-2.148,-4.69,-1.308,1.624,1.103,3.1,-1.45,0.409,-2.744
2.0,0.871,-3.046,1.891,0.077,2.078,2.204,-4.857,2.246,0.375,-2.016
1.0,-1.125,3.511,-2.25,0.203,1.091,2.004,-0.191,3.113,-0.338,-1.788
2.0,0.482,0.227,0.993,4.357,0.208,-3.564,2.862,3.222,1.41,2.43
1.0,-3.515,2.986,-2.97,-0.06,2.01,3.898,-1.526,1.586,-0.121,-1.052
2.0,2.436,-2.729,-0.604,4.876,-1.189,-0.579,-0.58,1.273,4.196,4.192
2.0,3.301,-0.39,0.009,-0.537,0.66,-4.456,1.314,1.751,5.411,1.972
2.0,-0.585,-0.541,-0.01,0.474,-0.228,0.311,-1.222,-0.407,-1.29,-3.471
2.0,0.326,-1.3,-1.875,-1.514,1.228,1.433,-1.569,0.686,-3.189,-2.28
1.0,0.094,-0.322,-2.384,0.034,-1.0,0.441,-1.194,-0.422,-0.425,-1.193
1.0,1.774,-1.662,-0.289,0.439,-0.928,-2.66,2.314,2.525,3.437,2.366
2.0,1.612,-0.654,-2.317,2.553,-1.74,-0.894,6.743,1.54,2.853,0.344
2.0,0.804,-2.919,0.216,0.136,2.782,1.152,-2.596,0.889,-2.938,1.265
2.0,1.836,0.706,-3.785,-2.724,1.468,1.279,0.069,1.845,1.009,-3.01
2.0,1.346,-4.028,-1.984,1.004,0.511,0.231,1.136,-1.529,3.182,2.268
2.0,3.377,-2.532,-0.882,-0.494,3.137,3.923,-3.965,2.755,-2.695,3.416
